 Ano; Código da Área; Área de Avaliação; Código da IES; Nome da IES; Sigla da IES; Organização Acadêmica; Categoria Administrativa; Código do Curso; Modalidade de Ensino; Código do Município; Município do Curso; Sigla da UF; Nº de Concluintes Inscritos; Nº de Concluintes Participantes; Nº de Concluintes Participantes com nota no Enem; Proporção de Concluintes participantes com nota no Enem; Nota Bruta - IDD; IDD (Contínuo); IDD (Faixa);Observação
2019;6307;ENGENHARIA AMBIENTAL;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pública Estadual;113289;Educação Presencial;4209300;Lages;SC;33;32;24;0,75;0,6571;2,659;3;
2019;23;ENFERMAGEM;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;90730;Educação Presencial;4209300;Lages;SC;19;19;18;0,947368421;1,0144;3,0901;4;
2019;36;FISIOTERAPIA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;90732;Educação Presencial;4209300;Lages;SC;17;17;14;0,823529412;0,0523;2,6052;3;
2019;28;NUTRIÇÃO;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1322371;Educação Presencial;4209300;Lages;SC;13;13;7;0,538461538;2,7509;4,3485;5;
2019;6307;ENGENHARIA AMBIENTAL;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1285484;Educação Presencial;4209300;Lages;SC;14;12;11;0,916666667;-3,7031;1,0716;2;
2019;5;MEDICINA VETERINÁRIA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;112972;Educação Presencial;4209300;Lages;SC;20;20;20;1;0,5762;3,1568;4;
2019;5710;ENGENHARIA CIVIL;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1161251;Educação Presencial;4209300;Lages;SC;22;19;17;0,894736842;-0,6642;2,2278;3;
2019;5806;ENGENHARIA ELÉTRICA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1163807;Educação Presencial;4209300;Lages;SC;12;12;10;0,833333333;-0,8741;2,2109;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187510;Educação Presencial;4209300;Lages;SC;9;9;9;1;-2,337;1,5357;2;
2019;5902;ENGENHARIA MECÂNICA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187564;Educação Presencial;4209300;Lages;SC;11;11;11;1;-2,0457;1,1879;2;
2019;6008;ENGENHARIA QUÍMICA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187572;Educação Presencial;4209300;Lages;SC;11;11;11;1;-0,0911;2,3332;3;
2019;69;TECNOLOGIA EM RADIOLOGIA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187654;Educação Presencial;4209300;Lages;SC;9;9;8;0,888888889;1,7794;3,1128;4;
2019;21;ARQUITETURA E URBANISMO;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187867;Educação Presencial;4209300;Lages;SC;11;11;8;0,727272727;2,7225;4,2179;5;
2019;55;BIOMEDICINA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187881;Educação Presencial;4209300;Lages;SC;18;18;18;1;-0,3411;2,115;3;
2019;6002;ENGENHARIA DE ALIMENTOS;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1187885;Educação Presencial;4209300;Lages;SC;12;12;12;1;-0,6347;2,2491;3;
2019;6;ODONTOLOGIA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;1189397;Educação Presencial;4209300;Lages;SC;19;19;18;0,947368421;0,4352;2,9281;3;
2019;19;FARMÁCIA;3840;CENTRO UNIVERSITÁRIO FACVEST;UNIFACVEST;Centro Universitário;Privada com fins lucrativos;90726;Educação Presencial;4209300;Lages;SC;9;9;8;0,888888889;0,2938;2,6386;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;103516;Educação Presencial;4209300;Lages;SC;37;23;12;0,52173913;0,2851;2,5973;3;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;107138;Educação Presencial;4209300;Lages;SC;21;20;11;0,55;-0,2646;2,3308;3;
2019;12;MEDICINA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;69464;Educação Presencial;4209300;Lages;SC;51;51;49;0,960784314;-0,3959;2,8169;3;
2019;23;ENFERMAGEM;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;5000463;Educação Presencial;4209300;Lages;SC;16;16;15;0,9375;0,249;2,6571;3;
2019;5806;ENGENHARIA ELÉTRICA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;1160329;Educação Presencial;4209300;Lages;SC;20;12;9;0,75;0,6719;2,7734;3;
2019;36;FISIOTERAPIA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;1160338;Educação Presencial;4209300;Lages;SC;34;32;22;0,6875;-0,1309;2,4976;3;
2019;55;BIOMEDICINA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;118594;Educação Presencial;4209300;Lages;SC;19;19;16;0,842105263;0,1686;2,4871;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;309956;Educação Presencial;4209300;Lages;SC;35;35;13;0,371428571;-0,5464;2,3191;3;
2019;21;ARQUITETURA E URBANISMO;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;1279682;Educação Presencial;4209300;Lages;SC;19;18;9;0,5;-0,3721;2,0885;3;
2019;5902;ENGENHARIA MECÂNICA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;1279683;Educação Presencial;4209300;Lages;SC;16;16;7;0,4375;1,2932;2,8106;3;
2019;5710;ENGENHARIA CIVIL;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;111330;Educação Presencial;4209300;Lages;SC;29;26;19;0,730769231;1,4845;3,5437;4;
2019;6;ODONTOLOGIA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;102619;Educação Presencial;4209300;Lages;SC;32;30;27;0,9;-0,6079;1,744;2;
2019;6405;ENGENHARIA FLORESTAL;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pública Estadual;81538;Educação Presencial;4209300;Lages;SC;37;37;30;0,810810811;0,9177;2,7894;3;
2019;5;MEDICINA VETERINÁRIA;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pública Estadual;2535;Educação Presencial;4209300;Lages;SC;82;77;72;0,935064935;0,2001;2,706;3;
2019;17;AGRONOMIA;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;Universidade;Pública Estadual;2536;Educação Presencial;4209300;Lages;SC;57;56;45;0,803571429;0,4699;3,1277;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;57470;Educação Presencial;4214805;Rio do Sul;SC;17;14;11;0,785714286;3,2302;3,7897;4;
2019;5806;ENGENHARIA ELÉTRICA;4157;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Faculdade;Privada com fins lucrativos;1259222;Educação Presencial;4214805;Rio do Sul;SC;25;23;7;0,304347826;-3,1537;1,3815;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;4157;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Faculdade;Privada com fins lucrativos;1116498;Educação Presencial;4214805;Rio do Sul;SC;7;5;5;1;-2,7261;1,3781;2;
2019;5710;ENGENHARIA CIVIL;4157;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Faculdade;Privada com fins lucrativos;1117024;Educação Presencial;4214805;Rio do Sul;SC;72;60;40;0,666666667;-0,9036;2,0812;3;
2019;5902;ENGENHARIA MECÂNICA;4157;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;Faculdade;Privada com fins lucrativos;1205016;Educação Presencial;4214805;Rio do Sul;SC;52;46;24;0,52173913;-0,0872;2,1398;3;
2019;17;AGRONOMIA;5036;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;IF Catarinense;Instituto Federal de Educação, Ciência e Tecnologia;Pública Federal;1102950;Educação Presencial;4214805;Rio do Sul;SC;32;26;22;0,846153846;0,672;3,2881;4;
2019;21;ARQUITETURA E URBANISMO;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;1266142;Educação Presencial;4214805;Rio do Sul;SC;48;46;44;0,956521739;0,7757;2,8782;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;384852;Educação Presencial;4214805;Rio do Sul;SC;36;28;18;0,642857143;-0,6251;2,2825;3;
2019;5710;ENGENHARIA CIVIL;80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;Centro Universitário;Privada sem fins lucrativos;1156193;Educação Presencial;4214805;Rio do Sul;SC;68;45;40;0,888888889;1,2052;3,3727;4;
2019;5;MEDICINA VETERINÁRIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;90053;Educação Presencial;4202404;Blumenau;SC;62;60;47;0,783333333;-0,0485;2,408;3;
2019;5710;ENGENHARIA CIVIL;1618;CENTRO UNIVERSITÁRIO SOCIESC DE BLUMENAU;;Centro Universitário;Privada com fins lucrativos;1203362;Educação Presencial;4202404;Blumenau;SC;11;10;5;0,5;2,5384;4,1892;5;
2019;23;ENFERMAGEM;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;117775;Educação Presencial;4202404;Blumenau;SC;36;33;19;0,575757576;-0,4024;2,2887;3;
2019;28;NUTRIÇÃO;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;118708;Educação Presencial;4202404;Blumenau;SC;60;58;33;0,568965517;0,6099;2,8941;3;
2019;5806;ENGENHARIA ELÉTRICA;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1259218;Educação Presencial;4202404;Blumenau;SC;23;21;8;0,380952381;-2,0253;1,7921;2;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1114619;Educação Presencial;4202404;Blumenau;SC;15;13;8;0,615384615;2,0817;3,4805;4;
2019;69;TECNOLOGIA EM RADIOLOGIA;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1116404;Educação Presencial;4202404;Blumenau;SC;27;22;14;0,636363636;0,7818;2,7365;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;122592;Educação Presencial;4202404;Blumenau;SC;92;72;37;0,513888889;-0,2093;2,4761;3;
2019;55;BIOMEDICINA;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1059323;Educação Presencial;4202404;Blumenau;SC;48;41;30;0,731707317;0,5998;2,8019;3;
2019;36;FISIOTERAPIA;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1059329;Educação Presencial;4202404;Blumenau;SC;28;27;17;0,62962963;1,0327;3,181;4;
2019;5710;ENGENHARIA CIVIL;2175;CENTRO UNIVERSITÁRIO DANTE;;Centro Universitário;Privada com fins lucrativos;1204886;Educação Presencial;4202404;Blumenau;SC;59;56;24;0,428571429;-0,8581;2,109;3;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;3948;FACULDADE SENAC BLUMENAU;SENAC;Faculdade;Privada sem fins lucrativos;5001306;Educação Presencial;4202404;Blumenau;SC;12;12;4;0,333333333;-0,1502;2,3869;3;
2019;5814;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;Universidade;Pública Federal;1270376;Educação Presencial;4202404;Blumenau;SC;21;21;18;0,857142857;2,5949;3,767;4;
2019;6;ODONTOLOGIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;19454;Educação Presencial;4202404;Blumenau;SC;32;31;27;0,870967742;-0,05;2,3773;3;
2019;5806;ENGENHARIA ELÉTRICA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;20228;Educação Presencial;4202404;Blumenau;SC;14;8;3;0,375;2,8275;3,5577;4;
2019;19;FARMÁCIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;20229;Educação Presencial;4202404;Blumenau;SC;12;12;8;0,666666667;5,9354;5;5;
2019;23;ENFERMAGEM;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;64642;Educação Presencial;4202404;Blumenau;SC;10;10;3;0,3;4,2835;4,9391;5;
2019;5710;ENGENHARIA CIVIL;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3668;Educação Presencial;4202404;Blumenau;SC;94;88;69;0,784090909;0,2567;2,7918;3;
2019;6008;ENGENHARIA QUÍMICA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3669;Educação Presencial;4202404;Blumenau;SC;70;67;50;0,746268657;0,2782;2,5111;3;
2019;12;MEDICINA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3677;Educação Presencial;4202404;Blumenau;SC;81;81;79;0,975308642;0,1359;3,4063;4;
2019;5806;ENGENHARIA ELÉTRICA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3678;Educação Presencial;4202404;Blumenau;SC;51;49;26;0,530612245;0,836;2,8331;3;
2019;21;ARQUITETURA E URBANISMO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3681;Educação Presencial;4202404;Blumenau;SC;68;65;53;0,815384615;0,6493;2,7913;3;
2019;36;FISIOTERAPIA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3683;Educação Presencial;4202404;Blumenau;SC;38;35;29;0,828571429;0,4879;2,861;3;
2019;6405;ENGENHARIA FLORESTAL;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;3684;Educação Presencial;4202404;Blumenau;SC;12;12;7;0,583333333;-0,5322;1,7515;2;
2019;6208;ENGENHARIA DE PRODUÇÃO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;21615;Educação Presencial;4202404;Blumenau;SC;54;50;30;0,6;1,1809;2,96;4;
2019;28;NUTRIÇÃO;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;70777;Educação Presencial;4202404;Blumenau;SC;44;44;36;0,818181818;0,6231;2,9031;3;
2019;6002;ENGENHARIA DE ALIMENTOS;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;1206892;Educação Presencial;4202404;Blumenau;SC;2;2;2;1;2,0555;3,4921;4;
2019;55;BIOMEDICINA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;1172591;Educação Presencial;4202404;Blumenau;SC;27;26;25;0,961538462;0,4038;2,6588;3;
2019;5902;ENGENHARIA MECÂNICA;76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;1267290;Educação Presencial;4202404;Blumenau;SC;25;24;20;0,833333333;0,9032;2,6211;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;Universidade;Pública Municipal;303662;Educação Presencial;4202404;Blumenau;SC;38;37;21;0,567567568;-0,285;2,4409;3;
2019;5806;ENGENHARIA ELÉTRICA;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1205004;Educação Presencial;4202909;Brusque;SC;15;15;3;0,2;0,8344;2,8325;3;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;3948;FACULDADE SENAC BLUMENAU;SENAC;Faculdade;Privada sem fins lucrativos;5001378;Educação Presencial;4202909;Brusque;SC;13;13;6;0,461538462;-0,4751;2,2277;3;
2019;5710;ENGENHARIA CIVIL;87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Centro Universitário;Privada sem fins lucrativos;1175165;Educação Presencial;4202909;Brusque;SC;50;47;33;0,70212766;-0,0788;2,5863;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Centro Universitário;Privada sem fins lucrativos;123517;Educação Presencial;4202909;Brusque;SC;15;14;7;0,5;1,1068;2,93;3;
2019;5902;ENGENHARIA MECÂNICA;87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Centro Universitário;Privada sem fins lucrativos;1189136;Educação Presencial;4202909;Brusque;SC;26;25;9;0,36;2,7825;3,5344;4;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Centro Universitário;Privada sem fins lucrativos;109923;Educação Presencial;4202909;Brusque;SC;6;4;3;0,75;2,243;3,6179;4;
2019;21;ARQUITETURA E URBANISMO;87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;Centro Universitário;Privada sem fins lucrativos;1175164;Educação Presencial;4202909;Brusque;SC;40;38;34;0,894736842;-0,9218;1,7102;2;
2019;21;ARQUITETURA E URBANISMO;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1104348;Educação Presencial;4202909;Brusque;SC;34;30;15;0,5;-0,4399;2,0418;3;
2019;5710;ENGENHARIA CIVIL;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1104887;Educação Presencial;4202909;Brusque;SC;32;27;15;0,555555556;-1,3634;1,7996;2;
2019;6008;ENGENHARIA QUÍMICA;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1259220;Educação Presencial;4202909;Brusque;SC;2;2;0;0;;;SC;
2019;6208;ENGENHARIA DE PRODUÇÃO;2755;FACULDADE DO VALE DO ITAJAÍ MIRIM;FAVIM;Faculdade;Privada com fins lucrativos;1046462;Educação Presencial;4202909;Brusque;SC;20;18;9;0,5;1,4567;3,0717;4;
2019;90;TECNOLOGIA EM AGRONEGÓCIOS;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;1363691;Educação a Distância;4207502;Indaial;SC;28;25;8;0,32;1,0052;2,8069;3;
2019;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;1363811;Educação a Distância;4207502;Indaial;SC;169;154;46;0,298701299;-0,4307;2,2494;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;1403882;Educação a Distância;4207502;Indaial;SC;6975;5136;691;0,134540498;;;SC;
2019;6307;ENGENHARIA AMBIENTAL;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;115730;Educação Presencial;4207502;Indaial;SC;24;24;14;0,583333333;0,45;2,5836;3;
2019;6410;TECNOLOGIA EM SEGURANÇA NO TRABALHO;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;118760;Educação a Distância;4207502;Indaial;SC;191;113;48;0,424778761;-0,1696;3,3705;4;
2019;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;1187030;Educação a Distância;4207502;Indaial;SC;85;62;25;0,403225806;-0,215;2,7392;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;109412;Educação a Distância;4207502;Indaial;SC;114;103;35;0,339805825;-0,52;2,2713;3;
2019;92;TECNOLOGIA EM GESTÃO AMBIENTAL;1472;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;UNIASSELVI;Centro Universitário;Privada com fins lucrativos;109418;Educação a Distância;4207502;Indaial;SC;210;181;56;0,309392265;0,02;2,9452;4;
2019;5806;ENGENHARIA ELÉTRICA;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;5000928;Educação Presencial;4218202;Timbó;SC;38;34;16;0,470588235;-1,0316;2,1536;3;
2019;21;ARQUITETURA E URBANISMO;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;1200479;Educação Presencial;4218202;Timbó;SC;69;46;22;0,47826087;1,747;3,5466;4;
2019;6208;ENGENHARIA DE PRODUÇÃO;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;1200480;Educação Presencial;4218202;Timbó;SC;56;42;15;0,357142857;0,6036;2,7262;3;
2019;5710;ENGENHARIA CIVIL;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;1200481;Educação Presencial;4218202;Timbó;SC;93;63;32;0,507936508;-0,3723;2,4066;3;
2019;5902;ENGENHARIA MECÂNICA;16914;Faculdade Leonardo da Vinci - Santa Catarina;;Faculdade;Privada com fins lucrativos;1200482;Educação Presencial;4218202;Timbó;SC;92;79;33;0,417721519;0,2652;2,311;3;
2019;21;ARQUITETURA E URBANISMO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;3948;Educação Presencial;4202008;Balneário Camboriú;SC;161;152;123;0,809210526;0,4062;2,624;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;3437;Faculdade SOCIESC de Balneário Camboriú;;Faculdade;Privada com fins lucrativos;1350797;Educação Presencial;4202008;Balneário Camboriú;SC;1;0;0;0;;;SC;
2019;6;ODONTOLOGIA;1988;CENTRO UNIVERSITARIO AVANTIS;UNIAVAN;Centro Universitário;Privada com fins lucrativos;1168617;Educação Presencial;4202008;Balneário Camboriú;SC;78;74;52;0,702702703;-1,5259;0,7018;1;
2019;21;ARQUITETURA E URBANISMO;1988;CENTRO UNIVERSITARIO AVANTIS;UNIAVAN;Centro Universitário;Privada com fins lucrativos;1139576;Educação Presencial;4202008;Balneário Camboriú;SC;63;62;44;0,709677419;0,3469;2,5832;3;
2019;3501;EDUCAÇÃO FÍSICA (BACHARELADO);1988;CENTRO UNIVERSITARIO AVANTIS;UNIAVAN;Centro Universitário;Privada com fins lucrativos;1140282;Educação Presencial;4202008;Balneário Camboriú;SC;52;45;21;0,466666667;-1,0683;2,0761;3;
2019;5710;ENGENHARIA CIVIL;1988;CENTRO UNIVERSITARIO AVANTIS;UNIAVAN;Centro Universitário;Privada com fins lucrativos;1205693;Educação Presencial;4202008;Balneário Camboriú;SC;86;83;53;0,638554217;0,9474;3,2148;4;
2019;5710;ENGENHARIA CIVIL;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;19433;Educação Presencial;4208203;Itajaí;SC;130;121;91;0,752066116;0,3219;2,8317;3;
2019;6208;ENGENHARIA DE PRODUÇÃO;1506;Faculdade CNEC Itajaí;;Faculdade;Privada sem fins lucrativos;1205545;Educação Presencial;4208203;Itajaí;SC;7;7;4;0,571428571;-1,3214;1,9469;3;
2019;5710;ENGENHARIA CIVIL;1506;Faculdade CNEC Itajaí;;Faculdade;Privada sem fins lucrativos;1205435;Educação Presencial;4208203;Itajaí;SC;19;17;9;0,529411765;-0,87;2,1017;3;
2019;12;MEDICINA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;19434;Educação Presencial;4208203;Itajaí;SC;81;79;76;0,962025316;-0,1282;3,1137;4;
2019;6307;ENGENHARIA AMBIENTAL;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;20179;Educação Presencial;4208203;Itajaí;SC;51;47;39;0,829787234;0,8755;2,7385;3;
2019;6;ODONTOLOGIA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;3932;Educação Presencial;4208203;Itajaí;SC;53;47;38;0,808510638;0,5244;3,0294;4;
2019;27;FONOAUDIOLOGIA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;3936;Educação Presencial;4208203;Itajaí;SC;27;27;22;0,814814815;2,7886;3,737;4;
2019;36;FISIOTERAPIA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;3947;Educação Presencial;4208203;Itajaí;SC;34;34;29;0,852941176;1,6603;3,5496;4;
2019;28;NUTRIÇÃO;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;3949;Educação Presencial;4208203;Itajaí;SC;51;49;38;0,775510204;0,3197;2,6969;3;
2019;19;FARMÁCIA;83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;Universidade;Privada sem fins lucrativos;72459;Educação Presencial;4208203;Itajaí;SC;35;32;28;0,875;1,6929;3,4062;4;
